<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;D;20230530;000000;162.1500000;165.4000000;161.5000000;161.9000000;40493030
GAZP;D;20230531;000000;161.5100000;163.3000000;160.9000000;162.9400000;22953300
GAZP;D;20230601;000000;162.8800000;163.4700000;161.5000000;161.5500000;18685930
GAZP;D;20230602;000000;161.4200000;163.4000000;161.1000000;162.5800000;16747210
GAZP;D;20230605;000000;162.5800000;164.6000000;161.6000000;162.4700000;29540180
GAZP;D;20230606;000000;162.1900000;163.8500000;161.6900000;163.1600000;18258170
GAZP;D;20230607;000000;163.2400000;165.8700000;162.6700000;164.6500000;32410480
GAZP;D;20230608;000000;164.6900000;166.6000000;164.1400000;166.1800000;21594140
GAZP;D;20230609;000000;166.4800000;167.8100000;164.9400000;165.5800000;20692240
GAZP;D;20230613;000000;165.6500000;168.5400000;165.6500000;168.4300000;23177410
GAZP;D;20230614;000000;168.6400000;169.3800000;167.0100000;167.8800000;18693460
GAZP;D;20230615;000000;168.0400000;172.0000000;166.6600000;171.8600000;45098230
GAZP;D;20230616;000000;171.8500000;172.4600000;169.2200000;169.8700000;25264320
GAZP;D;20230619;000000;170.2600000;171.5000000;168.3000000;170.1900000;23426210
GAZP;D;20230620;000000;170.0600000;170.9700000;168.4200000;169.6400000;18378730
GAZP;D;20230621;000000;170.1700000;171.7800000;169.1600000;170.2000000;19171590
GAZP;D;20230622;000000;170.0600000;170.5500000;167.7300000;168.4100000;17226270
GAZP;D;20230623;000000;168.1900000;168.9400000;165.2100000;165.8000000;31186940
GAZP;D;20230626;000000;167.5400000;168.6000000;165.0000000;166.9100000;27621220
GAZP;D;20230627;000000;167.4400000;167.4500000;166.0000000;166.4500000;13916850
GAZP;D;20230628;000000;166.7000000;168.6400000;166.0500000;168.0500000;16785860
GAZP;D;20230629;000000;168.0800000;169.8900000;167.5000000;167.8800000;18349390
GAZP;D;20230630;000000;167.2000000;167.7000000;166.3000000;166.8600000;15553610
GAZP;D;20230703;000000;167.2800000;167.8000000;166.7000000;166.8200000;10659530
GAZP;D;20230704;000000;166.8900000;167.0000000;165.2600000;165.5000000;14883150
GAZP;D;20230705;000000;166.0300000;166.6500000;165.0200000;165.7100000;14556240
GAZP;D;20230706;000000;166.0100000;167.2800000;165.9100000;166.3600000;15350100
GAZP;D;20230707;000000;166.5000000;166.8100000;165.8000000;166.3400000;10239310
GAZP;D;20230710;000000;167.6000000;168.7500000;166.9300000;167.5900000;19389130
GAZP;D;20230711;000000;167.6900000;169.0000000;167.1200000;168.8500000;16259520
GAZP;D;20230712;000000;168.9900000;170.7900000;168.9300000;170.3000000;24532220
GAZP;D;20230713;000000;170.5400000;170.9300000;168.1200000;168.9600000;19885990
GAZP;D;20230714;000000;168.5600000;170.0000000;168.3000000;169.7000000;12040500
GAZP;D;20230717;000000;169.0100000;171.6000000;168.6100000;170.6300000;24496770
GAZP;D;20230718;000000;171.0100000;175.2700000;170.6700000;174.8900000;47496860
GAZP;D;20230719;000000;175.4900000;175.7000000;172.5100000;173.0400000;32386340
GAZP;D;20230720;000000;172.6800000;173.1900000;168.5500000;169.9200000;29107570
GAZP;D;20230721;000000;170.3500000;171.9700000;169.7700000;171.1900000;16784020
GAZP;D;20230724;000000;171.3200000;172.5000000;170.6900000;171.9800000;15232450
GAZP;D;20230725;000000;172.2000000;172.7000000;171.4000000;171.8600000;13962990
GAZP;D;20230726;000000;171.8600000;171.9300000;170.3100000;171.3500000;14902060
GAZP;D;20230727;000000;171.6400000;173.1000000;171.3500000;172.0000000;16962540
GAZP;D;20230728;000000;171.9800000;172.4000000;170.0000000;171.4400000;15588280
GAZP;D;20230731;000000;171.9800000;175.1400000;171.8000000;174.3300000;40388810
GAZP;D;20230801;000000;175.0900000;175.4400000;172.3800000;173.2100000;35312250
GAZP;D;20230802;000000;172.8800000;175.2100000;172.5000000;174.0700000;34714930
GAZP;D;20230803;000000;173.9300000;177.3500000;173.1500000;177.1000000;60783710
GAZP;D;20230804;000000;176.9600000;177.8800000;172.8000000;173.4600000;65863620
GAZP;D;20230807;000000;174.2600000;175.3000000;171.0500000;172.5200000;31725840
GAZP;D;20230808;000000;172.2000000;173.6400000;170.6000000;172.7100000;29034730
GAZP;D;20230809;000000;173.4500000;175.0000000;171.6900000;174.5100000;31494610
GAZP;D;20230810;000000;175.2300000;177.1000000;175.0000000;176.6500000;50671340
GAZP;D;20230811;000000;176.7900000;177.0000000;175.2100000;176.3500000;23483310
GAZP;D;20230814;000000;178.0000000;183.8900000;175.5300000;177.0900000;162952550
GAZP;D;20230815;000000;175.5300000;179.3500000;175.0200000;176.1600000;70354940
GAZP;D;20230816;000000;176.2600000;177.1000000;172.9000000;174.1400000;48750420
GAZP;D;20230817;000000;174.7000000;174.9500000;172.8000000;174.1400000;25770030
GAZP;D;20230818;000000;174.3000000;175.7100000;173.1200000;175.4800000;19414660
GAZP;D;20230821;000000;176.2400000;177.7000000;175.7600000;176.3600000;26984890
GAZP;D;20230822;000000;176.4900000;177.0000000;175.1800000;176.4800000;18173530
GAZP;D;20230823;000000;176.7700000;176.9300000;173.0200000;173.6500000;29075620
GAZP;D;20230824;000000;174.0800000;175.9200000;173.6200000;174.9700000;16604060
GAZP;D;20230825;000000;175.0600000;175.3500000;174.1100000;174.7000000;16885590
GAZP;D;20230828;000000;174.7800000;176.8000000;174.7800000;176.2000000;25035260
GAZP;D;20230829;000000;176.3700000;181.3700000;175.5000000;178.6900000;100325680
GAZP;D;20230830;000000;178.8800000;178.8800000;176.7700000;177.4700000;37286770
GAZP;D;20230831;000000;177.9900000;179.1400000;177.1500000;177.9900000;26327950
GAZP;D;20230901;000000;178.0900000;178.8500000;177.6000000;178.2200000;17174350
GAZP;D;20230904;000000;179.3200000;181.8100000;178.8400000;181.1100000;46180460
GAZP;D;20230905;000000;181.2000000;182.8000000;179.0000000;182.4800000;57207080
GAZP;D;20230906;000000;183.2000000;184.0000000;180.6300000;180.9600000;45410150
GAZP;D;20230907;000000;180.9500000;181.6800000;176.5000000;177.6400000;51458370
GAZP;D;20230908;000000;177.9600000;178.1700000;175.5100000;175.9500000;30508560
GAZP;D;20230911;000000;176.0200000;177.4400000;174.0200000;174.6400000;26883730
GAZP;D;20230912;000000;175.2300000;177.7000000;174.8000000;177.6200000;23229550
GAZP;D;20230913;000000;177.8000000;178.0000000;174.3000000;174.9400000;23868320
GAZP;D;20230914;000000;175.2000000;175.3900000;173.0600000;173.5200000;35281720
GAZP;D;20230915;000000;173.5000000;174.7600000;173.2500000;173.7900000;18868930
GAZP;D;20230918;000000;174.4800000;174.6600000;172.0500000;172.8000000;20481720
GAZP;D;20230919;000000;172.9900000;173.9400000;168.6000000;168.9300000;43194470
GAZP;D;20230920;000000;169.3000000;170.2500000;167.1000000;169.1100000;34206030
GAZP;D;20230921;000000;168.5500000;169.3800000;165.7200000;165.8500000;30316740
GAZP;D;20230922;000000;166.1500000;167.0000000;165.1000000;166.7000000;22531980
GAZP;D;20230925;000000;166.7100000;168.0500000;165.2000000;165.8700000;24208290
GAZP;D;20230926;000000;165.8300000;165.8500000;163.5100000;165.3600000;26705860
GAZP;D;20230927;000000;165.7500000;166.9200000;165.1100000;165.5300000;18500170
GAZP;D;20230928;000000;165.8100000;169.7700000;165.3100000;169.5800000;28813860
GAZP;D;20230929;000000;169.1800000;170.3900000;166.6000000;167.0900000;35820090
GAZP;D;20231002;000000;167.7900000;168.8600000;165.5100000;166.0800000;24340960
GAZP;D;20231003;000000;166.0000000;167.2500000;164.8100000;166.7500000;17332720
GAZP;D;20231004;000000;166.6100000;167.5900000;165.1500000;165.4000000;20139060
GAZP;D;20231005;000000;165.6100000;166.1000000;164.8400000;166.0600000;15209950
GAZP;D;20231006;000000;166.3000000;166.8600000;165.1000000;166.5900000;18264830
GAZP;D;20231009;000000;167.3000000;167.9700000;166.6200000;167.0600000;21651710
GAZP;D;20231010;000000;167.3800000;168.8000000;166.8600000;168.0300000;18529510
GAZP;D;20231011;000000;168.5100000;171.4000000;167.3000000;167.8900000;59934340
GAZP;D;20231012;000000;167.9000000;169.8000000;167.4000000;169.5000000;31774850
GAZP;D;20231013;000000;169.8800000;170.7900000;167.1500000;170.2000000;38531310
GAZP;D;20231016;000000;170.5100000;172.9100000;170.5100000;172.5500000;41331360
